9626 26369
3406 6587 13
618 6128 115
3907 1432 -429
1263 427 -511
204 4461 716
6187 1054 294
3568 6544 -303
1302 8589 -428
6583 4633 824
3385 8341 -622
8049 5552 191
6256 8753 484
5858 1620 961
6257 6674 570
7165 4713 651
5296 1556 -417
403 7469 -672
6076 1598 -601
3038 5602 -117
114 8985 -335
3118 2279 -246
3311 7653 483
8513 9552 -829
2322 8316 757
1704 4875 202
1278 192 -209
7746 2770 -799
3535 3653 462
7048 7246 -811
2613 1593 -30
3586 4948 -940
3821 1593 -31
2074 8712 -619
5822 2665 -487
6832 3354 -896
3135 9625 502
7996 3898 -767
7091 1831 686
2849 7787 15
5157 6921 -171
5009 4515 296
360 2679 -579
7927 3658 -215
2218 993 -10
5493 8702 -63
5586 6790 116
3824 2158 -241
4595 6961 -908
7778 5337 -993
5085 580 -224
1766 5563 600
6888 8162 151
8662 2159 -189
4429 8783 -477
5218 3165 -925
3106 8533 -398
6724 8694 211
7735 5661 -54
7515 8984 -705
6609 9261 -440
1433 6217 887
679 2023 -894
333 6621 481
998 1003 -683
6613 671 811
252 3509 697
249 2069 -536
1528 7691 -632
6014 6962 270
5745 8676 133
3859 7525 -598
826 5010 338
410 5643 554
4345 8168 -967
4723 2427 371
6726 1815 288
1021 1186 -593
2662 5988 358
6229 7137 -404
7810 8225 525
7134 3863 73
8504 7508 -297
1118 5615 -383
5575 7042 -551
4920 329 -178
8541 8641 -784
8725 324 864
1878 1927 853
9385 2193 -239
5303 4946 697
6363 588 -248
3105 9316 -347
5529 2 123
4534 5986 558
6172 5573 41
1592 1438 27
8588 3528 497
629 4297 654
3578 8051 -36
4431 2629 944
3729 7124 -557
3485 5592 358
482 7213 87
5819 9524 998
416 9333 523
5508 9295 -172
4865 8443 -914
5996 3316 -127
8471 1151 -891
7802 9278 -916
866 8168 -411
3907 5446 668
8656 6297 230
3592 2765 673
3965 7299 -761
4394 2369 152
5924 6790 -645
6475 782 -312
8218 3599 915
6853 915 -150
8068 2228 511
3370 1529 89
5006 1450 546
5950 686 -281
704 8043 -152
5270 4846 -494
4886 3333 -712
5223 6655 -35
9371 3074 -45
7754 6524 -965
484 7367 -264
8439 6437 -543
7268 5966 -215
7959 1455 -449
4259 6830 -629
960 9594 -291
2576 5122 -972
6594 5617 -755
7624 4912 -331
952 801 -258
6493 859 -606
3 9321 -8
1938 8442 237
4150 7330 -350
3309 1989 371
4489 2408 903
3745 1544 105
131 9068 269
8244 6569 -524
6363 7403 583
2078 3143 -160
6691 8222 68
2410 4441 -144
2431 1084 -20
2609 7032 99
6858 4539 925
2375 2234 -652
2705 5684 -511
6622 9526 890
4305 6329 -865
3382 1653 -176
6820 7827 -115
538 136 626
4175 3265 336
4126 7773 879
435 7911 157
3395 1065 -431
8738 1542 755
8107 1269 -416
8687 4998 232
8311 7612 -428
9366 3171 19
8095 5980 -895
2185 5764 -10
1546 9221 417
5425 8299 -192
3154 7817 -181
3520 3050 433
7156 8819 -535
1023 992 -432
4439 7531 928
4635 1361 712
455 9286 -312
763 2271 796
7444 5178 61
7604 5671 602
5888 6178 -593
8477 610 44
3244 4788 568
3875 1200 -464
3798 6280 578
2361 8658 530
1458 6727 679
1468 6757 -734
8121 2232 -82
672 1457 -90
9579 678 779
6591 2595 -234
8486 9027 -107
6333 1662 -693
4463 5643 159
6337 4439 817
9112 3573 629
2282 8786 -607
3379 2339 550
4208 3472 54
7459 4719 -762
7010 1768 -21
8772 3196 827
5334 4318 -501
4065 5959 -200
1401 8814 -328
1628 7740 520
3817 1897 -715
5922 5382 93
9341 3837 455
8965 3084 730
502 63 466
5576 1345 -617
819 2832 -28
6181 1779 -736
8916 2324 949
7296 1544 -338
8200 6352 562
7847 7328 216
7051 7267 89
7291 3002 151
3352 3660 -758
7715 3217 129
4834 9263 -166
7270 1086 -462
3960 2881 836
5853 8641 -586
5109 828 936
3893 869 366
3738 447 754
6668 9336 866
2 3636 737
8857 9079 316
5038 5600 -367
6121 6354 286
5353 3046 77
9598 5000 -895
4148 5528 829
3217 277 -176
4207 1099 353
3301 4036 -980
1947 1727 -291
4874 7870 -744
6141 5839 274
3512 6887 -684
3441 1916 -954
1183 4540 681
2234 8864 -8
7530 6731 -724
3806 5460 863
1123 2513 23
7428 8990 -961
7360 757 -747
5459 5595 476
8181 2733 762
8824 5467 465
4189 1369 -209
5105 3942 -93
494 6097 31
4883 6082 -890
8940 7765 8
7584 6563 484
5113 1750 232
8133 5951 -51
9095 7739 -918
5634 1743 11
4968 5547 -957
9025 6349 -555
1138 8890 -460
5354 2297 -620
8026 2901 -112
4589 3024 -717
9114 6653 -946
4360 4378 -414
2949 8230 567
7855 3108 -395
1702 6272 565
5724 2358 -175
7039 600 915
5387 6777 -630
6741 4585 307
3341 8810 -157
2673 314 -338
2295 874 634
7434 7151 -103
188 5643 571
3097 4845 134
9307 8096 310
6601 3616 -691
2270 4347 126
4329 4985 263
2152 1894 49
2518 7792 190
1198 2012 -775
189 1674 -365
8132 4942 576
4421 5911 28
3106 1757 -760
5489 1038 171
1510 3092 -805
6493 3081 271
3674 4714 772
5494 6252 -573
9386 7723 -425
4946 2954 -431
7123 5543 -772
7984 4660 204
2545 7378 -718
4560 7409 160
3479 4601 58
371 5648 190
7965 9109 -765
3916 6388 193
6940 1638 -830
246 1329 952
2044 7106 211
336 7485 133
9520 1914 -165
2138 2794 421
4645 3713 558
2210 5655 996
6925 8195 -390
5311 2897 268
1963 2920 681
6169 9610 408
6809 4552 -396
2818 1078 205
7973 518 326
6019 9575 369
8915 3416 810
9212 9625 -587
45 9183 -62
570 9518 236
8653 7778 -418
9188 9490 -442
2553 7698 -168
5372 2543 -172
4779 260 828
6331 3945 392
2062 8023 26
627 1442 39
4735 6277 662
8826 6095 797
5975 1823 -206
6295 7080 -407
9333 4373 533
5458 2811 63
1379 2373 320
7751 4179 -776
5773 4273 197
3045 2244 -924
6870 7485 -575
987 4384 166
402 8834 743
6916 7989 -484
4296 8128 -681
2346 544 986
2996 5950 109
2174 3276 182
7420 7942 -231
4146 4900 588
8168 5326 -766
7656 2171 -754
7110 2537 663
9081 3572 959
7861 907 -4
2683 6085 -290
1846 9058 -113
11 1062 -275
6087 7620 882
1412 9509 216
9097 9287 -281
4907 1587 272
9340 1986 568
7325 2686 339
6190 3524 517
6118 1419 -220
121 4704 -334
7139 4882 439
3442 397 -358
5693 8915 -179
3583 1859 -815
2986 3145 -962
2615 7896 -47
6326 7386 -434
9318 8538 833
45 4988 -790
119 7456 -255
3601 7997 -799
5396 6206 -903
4870 324 667
4535 2549 359
3595 6946 143
5699 3582 -93
8500 5423 -310
1467 2252 -680
9516 8320 -295
3017 4249 -487
328 2862 985
674 2875 -890
6064 8703 -441
1477 5240 -453
8314 6642 -65
6571 6310 734
3398 4185 903
5493 7758 -460
3817 7543 738
9132 2122 58
3810 4503 76
7750 4424 143
9400 971 991
4509 1520 -110
2952 6004 -754
1018 5227 720
389 7682 981
3834 1820 -351
8719 9212 678
938 3657 -586
7741 4973 375
4739 3144 548
2141 268 296
482 2288 713
474 8810 -46
5915 4855 -920
6473 1806 -993
4682 7819 365
481 2376 966
4106 9491 769
1301 6476 694
9294 2916 -552
3965 4499 335
8416 8344 -51
7178 8121 -258
3010 8564 560
5379 7038 32
4823 2014 -570
8374 1620 -467
7804 4539 104
2837 5159 -461
2200 3424 -201
2346 690 -936
4209 6663 -139
6007 3595 -951
2924 1922 993
4822 6907 401
7646 9550 -90
7436 3705 210
3923 3556 779
7231 3196 106
1848 1106 960
323 8008 -665
5992 2861 -111
5281 8005 -280
8442 1167 489
8679 2891 -595
6287 4085 370
3624 1647 -544
8873 6978 -315
3681 3623 871
2860 1026 903
5725 3349 337
3109 43 -631
7310 4286 296
5280 6771 905
6325 7807 419
6312 7396 -118
9146 5547 308
3431 3989 498
7813 3296 -12
836 2660 738
8105 5956 -243
6256 4610 -777
3371 1944 -155
8871 6828 771
244 3820 -436
3099 7319 397
4629 7933 90
2266 2336 -629
68 6369 585
3395 8948 -369
438 3937 582
4289 8369 -710
8807 2976 -883
1543 7457 684
2545 6565 -232
4361 2990 -155
2846 3969 -687
42 8952 -780
3644 2134 775
8706 4863 -269
6075 1087 -726
6019 2225 -718
807 7899 -319
7141 2734 -221
8324 8947 -569
2885 6635 -637
7882 496 -662
5681 4064 945
2476 6968 787
8691 1104 430
2651 7669 568
5995 7639 338
6202 1633 -122
1465 6680 991
3602 5619 -43
2095 6656 -317
5381 8357 -49
1932 4034 -376
844 5443 243
2300 3236 -761
6589 8636 706
1364 6022 902
6049 1869 84
366 3560 562
73 5594 -223
9160 7139 -347
8783 8034 -384
6808 7193 853
8778 6329 -523
2142 2115 866
9533 6888 -922
1858 3900 73
4340 663 432
9205 2651 572
130 1849 -235
596 8903 -748
7737 4281 -169
9272 5115 -872
9427 187 734
6877 7186 130
6921 6524 -293
6980 6093 -812
7668 6847 723
5777 3901 -942
1245 2896 -780
8144 4693 -612
6271 8741 -259
704 573 829
6663 5275 185
4632 3336 456
1968 329 498
5822 7147 653
9508 9219 122
4748 7376 547
9472 1582 768
6570 3068 -815
1299 2772 562
1727 4459 734
6820 1725 126
7097 6117 -905
2408 7391 263
4484 692 -111
4175 8232 645
6274 1123 -636
5857 154 267
6989 1505 975
2249 9558 161
2274 6562 691
8003 1891 737
4416 5819 747
4545 7337 -495
3329 3824 22
6877 3379 -328
3363 337 -91
7825 650 920
4271 3717 -321
669 5818 17
2238 8943 29
5128 4932 -279
1654 3232 -71
4063 8101 296
9171 2191 -319
6068 3361 -729
3253 7363 -400
3872 4051 -815
2269 4561 -496
5280 8371 705
6193 6456 -693
9527 3327 -410
6439 4306 879
3554 6465 -554
9510 6751 943
9383 201 -773
455 8992 654
8565 5192 253
2873 1644 342
656 2697 -389
8154 8103 714
7510 3205 62
6158 3045 147
3429 5272 -104
1027 9323 958
5176 1858 -80
4186 6858 614
5321 9181 246
7761 4365 59
6817 7032 -786
1475 1833 -388
7692 735 882
7087 2492 614
4891 5018 -783
8860 7774 -928
6686 1870 -576
1663 4181 173
1766 2762 262
6899 6715 917
8601 9403 532
8016 6260 -762
6238 3898 358
1209 6838 -947
1712 2847 -919
9368 7003 312
577 1965 -81
6412 7500 -582
9589 7696 -902
3287 4799 -238
8071 9063 -666
3946 7179 185
5391 5924 216
722 5605 -555
5057 5360 440
2895 4032 -963
8574 911 290
6317 6444 -2
5609 7818 98
2419 8898 783
8332 1014 -787
409 8612 168
4163 4379 -873
419 8864 -935
6643 2680 -839
144 3578 561
5444 2954 552
8875 3554 -778
2221 7063 937
8010 7614 -689
77 6842 -705
9196 976 -796
7029 4556 -877
327 6548 -369
6249 2078 790
8295 5515 -712
1970 8848 525
1328 694 -757
5890 7672 -916
7118 8064 529
3329 8738 -814
7967 6662 -435
2148 4287 -881
4246 1965 -398
7528 4650 231
2166 3973 -453
693 769 72
5880 3793 825
1790 6552 487
6136 7968 -720
2442 1373 589
6150 3358 466
5239 4835 594
7239 9619 672
2556 4651 -11
9011 8840 648
8851 6831 177
6526 1682 912
5729 5151 -466
5183 7456 557
703 7222 925
8464 8584 902
5282 313 -616
9518 4062 -665
2885 7816 -943
6571 6847 -904
3246 1505 886
4319 3255 -22
2892 7943 -252
826 1848 -532
7211 5242 -128
6452 9014 -758
2239 2651 -33
6992 656 725
5615 675 761
8557 6973 -135
620 1136 598
214 3838 27
8661 2036 153
980 8939 729
7984 4180 887
2115 9121 -846
930 5287 60
7970 4741 -198
4400 1919 -854
2196 5728 -86
6569 5806 -237
4561 9545 506
5406 6897 316
3808 8408 -574
3683 2888 388
8945 9003 -842
1868 1547 -980
5477 8140 -853
7699 798 840
3842 8428 -146
9522 7897 245
3581 4598 766
6453 4544 895
1919 5768 347
4315 2611 1000
7275 4048 -251
2856 2353 -668
7866 3449 -386
5107 5570 168
6753 1713 728
9066 3005 186
7915 1193 -975
1351 2201 64
2191 1915 -199
8335 7792 879
2827 1714 970
5135 3945 -639
4825 1827 875
2533 2933 291
5310 6317 622
8952 57 -58
5674 4550 112
5545 5927 -933
3970 3436 854
3833 9530 -981
1530 1316 259
4338 5792 311
9594 7319 718
1137 2922 115
8888 1508 853
962 5301 279
1381 8251 -50
2451 9610 205
2259 9134 319
6638 5827 520
4278 6866 -344
8796 9620 928
4869 8277 -512
5499 8703 -872
8564 525 -869
650 1055 -9
8629 9573 -576
3083 8917 -676
47 4644 453
6268 6608 -88
4184 5374 -983
2215 2694 43
8584 7703 436
2860 6707 -210
6124 5559 722
989 8535 508
3748 7952 -589
2630 4741 -960
1504 7867 288
7049 7024 85
4389 8984 274
8768 3986 545
6600 6948 -221
6966 6917 -439
6085 9396 -856
9097 9482 -347
4562 4057 722
9508 4502 323
4304 975 766
4554 8123 -101
7366 1393 492
9076 4280 640
8554 3073 -412
6355 4377 -233
1942 7856 193
3030 3284 379
6550 7893 361
5912 274 -515
4880 6943 5
5237 8234 531
186 6597 94
8640 8832 844
5976 4933 276
6682 9549 -961
9421 17 553
7440 7569 686
8668 6788 57
6353 5614 -457
3484 1499 355
541 7910 -148
1588 1611 896
3040 3639 109
8458 6610 994
298 7192 -899
8225 5493 942
3600 6284 459
8013 5359 -696
1362 4461 103
3920 4141 90
699 889 -875
7768 7081 -347
8242 7263 -613
2786 8040 -78
7623 462 220
5012 4733 -320
4404 1974 86
6568 3010 -967
7524 382 -52
9430 9592 -660
250 2129 -69
4605 7071 431
8300 5958 -964
7796 6990 661
3750 8072 -222
6339 5544 -521
9129 8968 -290
6660 5375 221
794 2907 932
5179 1375 577
1614 7415 696
6348 2310 744
4982 7781 646
2200 4333 33
1216 1748 -212
8793 3583 213
8728 8564 224
2108 3990 -247
279 8538 905
3292 8988 -296
7755 2790 479
1856 2019 -898
3473 3660 -527
4155 8141 306
543 3526 762
9426 583 855
886 7192 -9
5227 6609 -790
8919 7068 722
6946 7922 -214
175 8182 237
3474 8493 -837
312 2334 -77
5274 5919 253
9033 7853 -146
4103 5745 356
6609 2167 -631
3025 772 193
6016 7880 -797
4703 2385 876
7288 1655 -271
7299 9405 175
7882 5387 -161
8080 5532 860
1512 6945 953
4380 7742 -47
4310 7850 665
4153 6048 855
3704 3230 -337
818 518 -277
4436 7918 36
6927 4435 343
3870 3544 814
9355 8117 989
5100 2767 -27
3867 5796 -567
7949 3388 -275
7410 4919 366
5838 683 -196
9044 3473 362
3043 4157 707
8060 8851 -208
9263 5558 -19
9107 233 963
4283 8448 161
8283 2503 707
4072 9588 123
8420 4952 -339
8026 3425 891
4943 7924 855
1309 3140 974
7966 6204 -156
2856 2652 997
9002 4985 -764
4238 8417 -573
4353 2909 -467
4518 5541 216
9357 134 1000
9454 590 693
7325 3356 963
6234 2399 -17
1594 4250 -451
7044 9536 558
4151 3035 -706
2786 3552 535
3926 866 689
3191 5571 -981
4295 9047 -694
9072 3662 585
5664 7506 650
4405 3607 -504
3565 3674 603
7630 5757 305
119 9117 -663
176 8225 -289
7230 4503 -449
1889 3935 804
3738 566 -676
4426 7228 913
457 5710 539
2179 1413 858
4553 180 506
6477 8274 -307
8642 3398 -66
1775 3831 -35
3777 6334 715
3788 6473 -766
3843 7404 828
6694 7331 538
6653 2026 -93
8152 295 -968
2023 8308 -124
6790 6970 864
2357 6067 -326
7659 2987 902
7743 8004 -32
4091 2599 -214
407 3552 -910
2036 1807 -705
320 7033 924
9303 5205 -499
9593 1122 777
7659 9247 -419
1540 6889 -344
4642 2975 -631
1732 740 936
7286 85 331
1256 266 -677
2335 3546 -890
2424 4349 -264
6294 9441 790
2950 9116 -79
5190 6356 -675
2771 1587 36
5294 7971 555
6456 1334 583
8488 8901 -422
7683 9163 659
2449 3472 531
4392 2319 -50
4301 379 -860
4394 863 676
7339 6610 181
5068 4661 -769
2644 3415 -492
4011 2054 -43
1017 3664 190
3211 6234 -387
5044 8290 19
8193 5285 67
5289 3397 -108
1903 8671 -673
9104 4498 921
4226 84 -349
4135 414 -597
3734 4650 -494
7160 81 917
7154 372 -198
2591 2508 396
5804 4251 33
4163 9324 -720
1183 6380 635
8918 9565 391
2820 5492 -681
3149 8414 -933
3559 6288 798
3846 9449 -3
1281 3221 -261
7580 6219 -638
8176 6613 -696
5724 2013 744
5895 2217 -687
4596 2515 -346
5625 8666 -709
2243 5119 37
179 3501 -945
209 2367 -136
5848 4269 71
5607 4596 490
8319 3397 -86
6697 1441 -815
6692 4975 -871
4889 2324 61
8195 3903 -37
2587 159 689
6877 737 -647
9239 17 -309
2430 6299 -401
8361 4703 -43
6974 5457 -681
1262 81 867
2299 8366 398
5355 570 -177
5764 476 -432
4035 8470 937
2068 6826 971
4594 1078 -832
3999 5635 -584
6055 1202 103
4364 6419 337
282 3852 -747
3407 7212 -658
8656 3316 297
2872 2822 860
3703 3101 730
6247 2563 -335
8916 1541 625
3060 5459 888
2282 3093 -281
4144 444 -187
7959 3509 -697
4520 4228 -272
8842 4957 -964
7133 2335 221
9061 3203 22
5904 2561 -6
453 2396 -101
7901 5990 691
8754 7829 -711
6534 3936 -173
1300 9400 387
6872 8086 97
4048 5219 -8
6639 1311 416
7074 7956 780
5259 7743 873
7069 1543 676
7034 8193 -619
7673 5473 981
7962 5770 341
168 2121 45
412 4590 439
5955 6457 583
5668 5515 -286
7123 3371 -113
9120 2217 -382
5682 5293 -853
98 8605 402
1827 4086 -888
6133 6360 -293
2401 150 -86
2136 8326 -65
9443 6808 -993
7479 8942 -514
7821 4910 708
9395 187 800
4593 6703 237
2624 3229 -304
4199 8371 949
1047 9466 491
5829 4849 359
8754 2372 -131
9104 8189 -54
7109 6932 584
6116 8897 -906
2889 1513 -247
4848 1913 378
1546 8191 801
6925 2074 426
7901 2269 52
5852 5996 469
5261 3610 -123
1874 2157 71
1949 7229 -704
4952 8531 472
206 7387 409
5332 5935 434
5863 9538 721
8121 177 -703
8798 4377 610
8849 1994 -661
6793 8595 -344
4737 8335 -666
4491 1040 969
4552 7937 425
5235 4241 -472
4744 1270 464
6498 658 -73
5817 4925 770
2112 4128 -676
9139 3737 549
667 6195 887
6000 1257 963
1111 1350 -468
2526 902 -82
1235 3466 33
8985 5685 407
5299 8825 -18
7001 1563 -5
6273 4642 466
8553 3776 -444
8103 9247 -362
4424 8834 -5
4506 5631 729
2774 2165 774
2714 6892 -570
8963 9274 378
6890 4714 247
376 6944 -772
497 4610 -663
1930 6577 469
2317 3180 280
7218 5498 424
7129 1643 586
8519 7047 -885
2472 291 -585
5157 8668 -621
3318 7680 -210
2501 498 -632
3314 8853 -612
4824 1251 975
1360 7067 -821
4906 2518 -911
4794 8482 966
2947 5100 -209
2957 873 -371
2684 726 -371
3347 1368 543
1899 8691 151
4627 8123 997
8529 6376 -378
6863 8108 -862
53 5597 -450
7437 5935 -765
5918 3763 744
3045 2854 -524
351 6910 -669
8147 2727 630
6961 7692 247
2363 3480 392
4084 788 200
7241 3480 742
5294 8685 -448
4034 8455 -745
3845 6900 806
5990 9473 -696
4848 298 511
6026 4672 425
2785 8723 -49
900 6683 112
3298 847 -809
3696 4896 235
9567 7395 95
2206 2307 -623
6024 2670 658
4773 8306 163
1152 5299 -202
8290 5596 722
9491 1767 12
5296 7418 897
756 8868 -366
1313 4896 -969
4323 7031 80
633 6560 993
2569 5660 692
4657 9548 54
4747 5951 146
2060 7645 974
9075 6869 697
5922 833 136
952 5183 -38
9166 9131 -895
3564 9478 -905
6561 1598 529
6144 7258 -258
4928 3049 770
4272 3412 -814
5402 900 752
4327 7903 -301
3240 5750 626
5463 7157 143
5758 4507 -349
450 945 131
6820 5256 -976
7884 8713 918
5050 8435 -755
3144 1758 605
7356 8681 625
2145 8870 -973
5428 6408 15
6810 3973 587
8210 3025 -351
2453 1498 -294
5050 1717 -369
4072 9110 -985
5319 6988 -23
5131 4147 -424
9223 1030 -809
5753 6151 -377
3371 738 713
4702 2721 -429
2616 8725 -801
4060 8399 411
5046 9491 543
9310 4528 -478
8810 1090 937
7758 2535 -55
285 3571 -852
2446 8322 -180
1812 28 -938
3068 712 -596
6470 2270 -415
4158 7198 -144
4359 5629 -765
5485 8784 -27
2573 9562 830
5857 21 -984
3194 1317 -766
8992 9154 -601
4223 965 -278
8721 7796 -717
343 9205 -633
607 980 -395
7000 5500 -598
7383 1708 -618
6234 9533 574
4798 7863 831
7480 1627 -30
4501 9316 -769
3090 9464 735
9593 9038 -834
3388 7655 -957
3174 2356 21
2599 4731 696
8257 669 -642
3678 9406 661
8061 2129 587
5275 5677 -493
9449 5552 92
1681 5867 929
4182 8235 997
4832 7034 535
8549 3565 379
3670 1264 565
2240 7928 893
7465 6607 -165
6111 3604 -370
4814 9333 -117
9589 4964 -183
2523 1799 344
84 6088 17
6520 7421 -221
2191 2627 -365
2030 6754 586
8004 2638 526
8905 3796 515
4471 4458 763
25 4742 436
700 1631 679
9255 2716 -861
7036 6179 191
2905 1782 674
910 870 -200
8186 616 -180
4103 4569 -773
8571 564 -38
1259 5648 629
5424 9086 482
1076 4610 666
8198 1527 520
148 9418 952
9560 2605 382
6821 156 600
790 6028 611
7353 9088 191
363 4933 322
1390 8531 764
5393 430 645
1633 2484 -714
3877 9226 362
9335 1190 -310
4102 5937 -996
5203 966 480
3138 189 -139
1399 8377 -137
7588 1743 33
3864 3221 -492
8822 856 -161
4187 8340 -967
3929 4492 -35
2902 7405 147
2800 4619 794
372 4694 693
886 6663 -364
7386 6633 936
1834 2421 320
4082 5975 633
6875 6310 -310
8709 3581 -916
8780 2988 -260
5837 8178 262
3498 1153 -839
5015 9399 -540
9338 4145 62
3433 2750 801
7239 2569 695
2348 2394 30
3299 7323 -864
5569 7705 230
4617 5089 -563
7740 1022 42
6306 2074 -220
320 8119 99
8226 412 415
5463 2911 -485
8084 450 -976
2559 7734 -487
2694 6917 844
580 2857 851
15 551 -875
9482 4775 881
3852 4125 -592
8086 55 290
5061 1979 131
6774 6753 761
6310 3865 161
8479 7986 -319
6423 3100 755
3942 1367 -99
4151 9525 -853
8636 6809 839
6918 2353 -994
6994 7881 -430
9421 4887 35
8030 8044 -141
8897 9007 386
4468 7254 698
3876 547 -364
6736 5557 -171
3526 806 682
8725 7902 976
1374 2983 -583
7213 5540 -972
3394 3071 -395
7436 810 515
9358 3203 152
8852 8969 -733
8829 2011 -939
5739 4942 -707
7771 1724 705
6228 1695 -343
335 8067 -916
2049 265 -67
6945 954 281
215 822 -662
9103 7310 -528
5710 1268 61
7498 3661 639
8838 4604 438
3978 4658 -852
9595 3308 -510
5327 6982 -120
2982 7858 153
1722 1086 474
4139 877 89
5702 6515 -663
6298 5012 -405
2777 5343 256
4674 9033 493
8893 9161 39
1049 2242 -203
6407 4714 -939
3861 3517 -280
1724 7702 -359
645 6549 143
4339 979 468
2963 1651 304
5344 3285 -237
7384 7322 813
7107 965 -531
7738 4480 201
4411 1550 -976
7829 2583 720
631 2674 461
903 166 347
5521 2274 -699
7885 9187 -333
4959 6738 171
8619 2843 250
4968 3869 990
2656 3548 595
6898 4252 914
802 332 743
6900 1070 -290
4674 5779 386
5750 8234 -598
6228 8624 -753
2478 3154 -772
4852 4426 327
5719 5704 26
3167 726 -808
6659 1131 648
3348 1697 396
5769 3576 359
1770 4346 912
5318 6008 -493
1478 1773 -616
578 3470 806
3396 1562 563
2085 6942 997
9099 8976 595
6651 1061 11
6923 9039 -549
8759 3507 -373
3889 2493 718
6345 6778 -91
3599 111 295
5158 7987 -108
9306 870 -981
1337 2717 -737
4891 5153 -778
3737 1095 -466
2479 2409 976
8958 5167 -807
6262 6026 756
9472 6210 -80
4512 428 255
384 4019 807
1018 4014 -404
5081 7346 -82
1473 5252 -446
1674 7038 -881
7302 7006 -587
3833 5062 297
8237 7361 774
2691 5607 102
8284 9612 -823
1026 495 -904
9580 4320 -364
7883 4496 814
7695 910 346
6368 1179 418
6254 4243 -456
9020 580 -726
3553 7588 -754
8512 870 -523
4324 1548 -364
3941 8897 764
7224 444 373
9126 875 -363
4750 1860 -278
8219 4146 -945
4347 4920 -921
695 4941 49
7929 9353 -870
6099 5016 242
7784 558 -354
2342 3942 166
5039 2423 -384
2680 2628 455
9569 2011 -552
8222 5787 909
3248 9362 419
1389 4153 356
6552 458 -903
9090 8613 -313
7537 4751 298
8432 4414 -254
1647 5154 -365
5796 6486 -80
3975 3016 715
1981 1928 733
3009 5614 563
4 105 -14
7675 8676 212
3863 5173 -358
7060 3765 882
288 5157 341
8857 7953 662
7099 2719 -633
8625 3305 688
9546 8396 283
5762 1204 416
2630 610 -191
2087 6532 168
6197 4290 -492
1324 3406 -960
8988 8231 -123
4815 9188 491
7887 143 -946
5802 6298 -678
2005 4220 306
795 3767 -949
350 6383 -655
6995 575 -611
1254 7586 -701
3427 3622 315
7442 4969 340
23 9151 -490
6116 1025 -950
3785 4683 -307
7249 2960 472
8771 2577 -234
2133 2433 975
3899 1777 975
2194 3559 -123
3190 2887 -67
9018 3165 -750
6506 6596 138
3340 8302 -154
9244 74 982
4183 1141 888
6125 3964 287
5078 9422 381
393 2097 -510
6081 9510 292
251 5409 -40
3890 5189 -607
7729 9527 133
1902 4047 -503
6885 3963 375
6105 6737 755
3331 7289 -173
4508 2818 -763
5991 6663 -740
6133 449 -999
818 2824 205
9525 1230 821
8157 7424 -592
3697 2189 -547
3592 6919 63
4723 5585 943
4396 7806 704
8658 1427 155
44 879 -92
202 4552 -688
4046 5456 53
3423 9391 -926
1630 6242 37
2626 6509 863
7409 4366 -391
5297 7971 -887
990 1972 -13
8083 3472 -236
5188 2411 -119
6920 7059 -436
5191 713 -356
8077 3647 459
7466 5538 206
5732 6971 844
7835 6950 -674
6902 2139 -171
4769 8923 -209
6258 7196 977
8981 788 7
3312 7712 -37
7833 1804 -428
6730 9172 -130
8172 2558 183
1561 8262 -545
5095 4651 -580
1980 1014 -647
9212 2238 980
1914 2353 -681
2101 6810 -269
8208 3194 -509
7915 8987 767
1133 3284 -567
2545 3910 -243
9475 9239 909
1755 8371 764
6084 4905 398
5152 3598 210
4916 4162 -275
3639 5067 503
2937 2705 -357
4397 794 994
3213 2468 654
1948 2781 -178
130 8499 724
1760 1238 336
39 5902 -631
8591 5135 -384
3981 732 322
222 3785 -279
8845 8141 -208
4914 8969 -170
7624 3482 311
9518 784 -156
486 1912 -958
5608 9001 718
6587 8431 311
6905 3742 352
388 8096 -231
4636 6358 328
7553 522 223
5866 2019 -208
352 6976 -823
5207 3489 448
8012 6094 662
2282 9314 805
2734 5448 -783
1343 8972 -726
1089 9336 686
1197 6036 946
6316 2909 157
2208 6863 562
6171 1098 59
5602 2275 -229
7846 1108 60
2038 8602 455
4563 3615 912
783 170 672
5982 7861 794
3078 2275 857
1698 9094 -248
2671 5606 182
7955 4904 -576
9498 7886 -216
5642 1857 345
6522 1925 -257
4560 6143 -718
688 6070 150
6410 5348 -749
9456 9148 -716
9 8655 241
7766 5700 48
6714 3740 -901
1079 6743 -564
6873 7314 -702
5177 1115 -450
5443 1946 -654
9395 8925 258
1439 214 513
233 1223 386
4774 50 -798
9357 1989 810
3834 6360 731
5028 1338 217
3081 2547 509
5930 9216 -751
5541 5254 -747
319 848 176
2901 3476 399
4403 7075 -517
1395 4290 655
4467 2594 -320
6568 8271 -933
7287 3608 -52
5151 1384 542
6978 7793 -978
3874 9332 -747
553 1256 -831
6609 2926 921
4322 7258 61
8269 2728 87
8248 7810 103
825 5543 -159
1582 9049 157
5935 1383 -19
5282 2726 -273
3828 7761 -213
7086 148 41
2708 2099 846
234 6901 -659
3903 6177 116
2750 2494 200
6939 2025 -440
3076 3698 153
9511 5600 314
3728 771 -771
3927 2893 252
7800 8560 -186
2089 2620 -547
7773 9290 -945
3992 8432 -668
6682 3342 672
8939 4569 -677
2573 8941 -814
6311 1044 76
4336 3940 -398
7553 1685 -850
6414 9114 438
