17
985 960
60 189 -650
302 650 794
298 564 579
149 511 -595
128 186 -686
542 724 -417
662 264 163
893 858 -100
347 692 -265
815 750 -591
254 22 561
623 824 -451
140 305 67
229 415 -788
934 499 -414
934 157 -40
104 590 25
53 143 971
606 158 -134
26 440 162
916 642 -24
318 274 27
337 857 -461
364 176 834
241 355 -329
276 121 911
656 479 775
295 927 -36
614 109 -830
796 735 -849
916 835 36
71 543 -687
237 828 -315
516 250 531
109 635 -490
790 746 284
205 381 91
154 340 -801
750 26 -63
144 103 819
433 774 412
497 864 240
904 545 433
45 276 517
309 909 907
251 60 -610
329 784 -590
309 202 -53
856 196 783
909 811 -176
97 8 -781
625 557 -579
554 301 -102
562 271 -570
501 179 -789
825 408 -618
685 151 443
398 60 -818
931 779 531
555 237 274
933 556 -715
743 202 272
910 351 357
130 811 788
294 89 -900
814 284 392
923 350 856
378 582 87
5 77 -380
640 417 -531
270 434 752
222 636 -463
750 550 -550
59 860 -930
805 51 66
41 844 611
251 7 953
634 622 -244
914 628 -85
410 483 948
566 201 357
321 877 -727
768 809 -335
685 306 -237
55 462 -76
542 668 -311
480 532 -256
546 794 -255
166 926 714
104 54 -369
421 267 474
883 19 -233
406 429 914
491 866 -611
642 352 -680
297 497 -912
326 792 -9
541 574 -899
740 312 -273
3 365 -288
374 721 762
628 339 -621
432 62 -266
565 189 404
421 8 395
535 846 974
110 339 403
15 568 486
903 213 -264
274 718 -688
248 103 -798
503 211 -67
848 567 -126
107 409 -884
285 347 242
474 344 133
655 525 -248
182 306 183
327 658 -83
145 787 -333
48 471 -193
360 643 -295
774 793 -828
128 151 574
264 170 838
82 339 -705
252 228 -792
438 589 -767
592 776 -76
62 228 -376
204 623 764
917 18 -47
872 654 695
269 308 203
486 736 534
257 497 909
693 568 -765
671 152 206
161 312 -459
290 800 494
779 409 -791
733 603 -440
471 379 585
436 829 -213
849 455 582
301 710 812
756 584 -922
448 81 -959
130 818 -885
436 468 217
602 469 -129
280 655 -598
892 448 907
285 886 -682
14 740 -295
339 355 178
27 224 16
797 23 145
76 897 97
175 493 755
365 341 -542
484 751 196
586 385 -267
513 108 101
45 173 352
221 62 -374
389 568 -861
885 718 883
96 677 -50
933 622 -35
114 89 794
625 282 -767
612 424 262
377 387 -117
480 16 -139
729 384 155
596 600 75
798 623 379
139 539 -219
656 373 -497
571 640 633
747 288 -912
96 561 -857
443 193 -470
840 836 -760
804 879 -83
420 184 -25
154 262 -445
433 766 343
643 754 -422
214 565 -438
713 374 121
668 819 -50
12 407 29
232 748 344
354 55 -914
168 509 -572
679 192 -520
798 755 777
505 268 526
581 847 651
294 319 -693
610 368 -645
120 566 101
606 697 -354
8 89 -317
911 810 -969
236 234 837
849 568 -731
190 575 -824
643 351 -772
842 230 -304
914 658 -35
71 791 845
719 188 937
586 317 -539
558 100 -199
92 117 -270
622 930 65
532 490 -850
616 541 -266
396 22 -200
480 90 837
359 192 618
114 625 -281
283 858 -14
71 230 -460
562 301 -405
32 73 -822
447 679 848
719 94 -427
479 494 163
593 70 332
852 416 228
455 182 404
452 538 -767
80 282 -254
595 648 -327
300 724 -950
405 447 885
8 594 -45
250 10 -196
235 898 -557
179 563 727
69 314 -492
673 445 -971
810 302 -22
451 897 -147
66 753 -498
835 679 -640
185 618 331
647 719 -18
546 439 412
298 487 -171
380 314 -761
328 465 723
597 286 678
350 861 349
39 844 -522
786 366 -865
97 918 286
928 290 -894
772 371 -338
597 460 661
404 302 530
224 61 221
228 706 816
150 203 -479
514 764 306
526 555 -733
303 420 -766
47 617 -430
177 877 -85
400 82 -516
869 778 77
207 581 119
778 350 536
843 765 -752
720 12 -644
37 541 -305
422 870 390
529 305 573
671 391 275
392 442 -571
359 123 176
436 596 998
97 769 126
186 812 245
844 157 225
531 808 -153
283 503 -5
499 876 -591
415 122 -167
2 850 752
236 451 804
192 479 -312
852 473 -51
649 73 326
429 713 931
692 640 -25
200 407 724
771 793 468
431 37 318
67 465 -143
867 27 335
202 496 -872
511 213 285
11 743 548
219 422 80
769 817 102
142 713 572
456 853 -339
380 851 738
116 3 76
408 281 -288
633 257 67
449 302 148
693 844 699
351 338 -771
479 877 262
773 15 -107
505 152 -378
404 507 -616
787 284 -255
855 616 111
111 300 -657
828 630 391
86 592 707
757 52 224
140 398 -132
254 649 -785
683 379 -109
765 469 252
412 111 202
63 519 318
162 784 -896
597 635 -849
301 20 148
190 791 948
447 764 -693
726 128 -158
686 847 954
288 561 741
144 410 -568
323 690 514
747 335 -709
439 511 -542
737 770 -446
357 803 -814
334 640 -263
646 680 577
740 6 883
708 420 -746
671 392 -805
273 157 -357
490 912 602
733 644 664
692 631 256
687 357 223
465 589 962
548 168 -491
19 163 -563
771 521 868
378 96 740
323 645 226
734 847 250
49 439 -746
856 451 -808
637 492 -617
461 918 850
657 166 419
269 480 840
436 787 65
524 646 -932
360 925 241
263 96 -980
840 378 297
910 797 -416
264 319 -286
515 508 100
429 152 221
271 288 722
444 234 -760
709 329 -551
752 24 877
677 766 -191
588 223 341
662 525 954
876 600 163
513 230 -200
630 861 93
836 819 287
109 159 -493
339 136 18
55 466 -842
515 132 -309
599 845 -791
535 390 46
108 914 470
62 745 -397
767 397 439
748 226 595
644 739 906
388 611 -169
5 354 -340
645 507 -892
715 684 -302
143 368 -92
675 64 132
920 707 41
105 344 -812
703 357 -321
656 170 -234
896 841 501
412 816 183
811 406 287
7 139 637
692 244 618
672 394 -294
901 199 -963
785 432 -925
826 544 -539
569 193 559
869 931 982
761 656 499
511 417 -638
128 321 -914
327 432 -591
84 517 -94
530 92 -168
576 189 -444
718 517 721
374 915 -492
401 165 547
145 74 -453
319 367 -657
556 929 -882
821 261 -93
540 109 896
497 637 -999
784 513 -270
587 140 364
182 430 -379
629 429 316
411 656 714
26 630 -122
156 488 543
218 690 -102
513 541 -12
69 349 -303
321 756 -470
23 783 636
80 215 -777
817 172 550
113 406 313
556 39 395
499 840 -864
681 505 802
421 190 883
636 468 567
755 234 278
735 732 -943
398 54 249
12 451 735
42 281 691
534 490 363
158 476 518
307 128 793
611 101 453
457 607 -980
619 602 33
558 100 -467
501 822 -784
326 721 -732
564 618 363
55 3 917
739 668 -840
860 536 664
322 528 -508
625 91 -561
770 232 -496
747 711 -135
187 784 -581
289 768 -638
530 810 984
626 108 743
522 350 394
565 145 -683
854 677 -117
751 534 -383
236 525 -666
587 797 -194
283 369 593
297 72 439
367 497 -47
623 794 686
152 925 553
816 199 594
90 284 -285
333 552 -901
688 668 487
779 900 366
559 553 -420
355 227 -417
672 885 -746
273 334 917
571 367 285
224 92 -331
64 898 976
400 33 351
428 171 -523
532 357 -838
238 865 -845
767 217 -940
677 589 -364
633 269 36
734 775 52
43 499 598
729 559 -841
314 606 996
844 543 -829
200 436 624
316 918 -46
206 260 984
748 14 700
50 766 -619
804 141 -404
732 85 -865
635 124 -370
446 693 -553
18 903 -544
207 558 -241
103 513 -151
344 742 389
66 136 786
371 419 -88
166 350 -93
23 65 -225
629 606 865
788 901 -21
813 506 -418
538 28 -495
309 806 -74
248 498 529
572 374 -196
817 538 668
419 522 107
105 50 385
250 696 -731
455 536 823
248 73 -726
78 536 -110
924 666 -681
237 755 -651
531 874 486
471 840 857
893 271 -576
461 858 -430
191 304 -224
1 181 641
261 45 737
466 230 -694
370 325 -658
58 736 937
23 98 948
160 394 -372
585 68 -298
715 403 158
885 444 -375
484 780 54
462 621 325
82 637 -960
593 641 96
173 73 101
811 353 -151
517 153 -959
93 594 -35
430 842 504
787 657 130
623 327 -102
892 719 176
415 534 798
24 406 767
364 585 891
467 785 -869
832 374 704
506 780 -592
545 702 832
729 575 88
236 53 -649
313 466 -523
565 258 822
616 218 320
2 286 225
373 899 422
714 477 790
69 899 594
774 257 476
269 110 800
689 726 280
812 673 471
409 791 -815
815 732 -479
549 512 486
508 463 116
530 637 270
207 616 178
855 368 980
108 131 -479
452 288 382
24 39 180
356 538 268
243 521 -596
826 119 937
299 46 -623
522 258 13
784 34 739
30 361 779
482 791 -880
868 891 -11
444 269 610
660 585 709
341 461 -249
401 205 -951
401 673 234
46 849 344
155 225 -538
580 793 -957
143 222 -118
400 253 208
250 639 -248
823 637 -852
735 674 615
371 652 954
745 137 -990
165 920 -921
196 455 490
299 758 -888
425 390 415
932 704 554
541 542 -763
793 461 686
223 537 -303
928 651 -694
710 309 248
544 727 901
493 145 141
441 654 -877
165 664 96
581 354 456
484 892 -294
602 32 221
668 887 74
674 74 936
448 462 -670
652 16 -514
429 105 566
420 403 380
185 437 138
889 732 851
898 262 67
105 218 979
70 496 923
443 908 -557
775 734 -623
52 924 536
161 229 331
526 67 -803
495 735 -700
586 443 886
573 732 300
784 599 578
84 446 -888
244 294 506
250 759 -990
561 215 220
27 796 465
85 157 618
920 908 74
547 581 -445
447 927 78
380 853 774
396 827 839
221 643 -342
832 562 930
89 324 496
861 580 -217
339 411 -821
208 833 -401
929 251 549
18 49 -438
533 577 -242
650 600 655
377 878 -139
22 294 -884
47 871 511
267 491 480
335 564 -639
566 759 -620
734 67 408
782 660 903
826 179 317
286 184 -151
381 845 298
543 908 200
907 141 -940
390 82 971
726 705 713
546 542 -590
774 618 -272
43 366 -558
610 780 218
907 423 -145
712 684 -270
18 467 716
838 851 -752
312 637 -398
412 268 -116
95 133 -210
830 18 -68
414 222 -608
135 857 602
762 464 918
159 249 -207
674 219 796
307 111 -430
767 184 218
317 844 -593
421 626 -833
198 559 902
396 682 -617
66 491 -828
856 827 -119
185 244 731
220 908 838
416 599 505
723 81 689
146 49 -470
539 663 -751
62 730 586
48 133 450
886 583 -444
39 471 -522
267 45 82
519 128 -776
119 569 420
796 464 725
616 787 506
282 542 -232
850 143 516
795 852 44
111 74 315
646 730 -242
470 64 -141
549 767 -982
542 928 405
128 536 532
741 401 -539
377 87 879
627 340 -948
325 921 399
714 593 -104
66 610 -854
851 289 -306
28 126 -700
869 823
215 658 876
522 257 831
553 446 -991
236 313 696
147 118 -548
282 11 -627
273 165 933
469 64 635
379 433 -139
555 194 -956
373 346 -688
236 348 101
373 445 783
181 268 974
77 402 663
809 456 -920
696 753 -596
182 485 -585
707 65 -380
730 310 726
388 809 699
655 632 770
243 774 450
700 560 -809
252 80 -934
777 477 -36
857 858 -688
307 841 913
588 352 -170
56 289 274
87 348 -505
516 330 851
437 235 -722
356 151 -280
289 361 -736
207 278 -338
753 584 -977
733 163 982
843 785 385
665 620 542
316 37 687
594 686 794
149 199 453
117 692 282
380 853 693
145 713 -715
708 477 819
49 843 -90
284 589 -416
597 4 807
140 231 -336
210 517 -965
143 356 19
192 137 966
474 689 267
666 464 513
306 434 966
849 465 627
827 235 745
39 440 -737
158 260 -190
683 461 -42
26 7 860
585 360 -240
434 43 827
600 166 419
519 131 433
169 603 -448
193 489 543
33 500 -412
353 306 270
674 312 -946
91 459 157
732 73 -905
851 324 -690
534 231 154
448 44 -869
129 102 -459
220 42 386
769 849 -436
519 4 -716
569 498 -950
687 211 -675
767 726 -231
325 228 -828
184 303 846
776 366 -630
735 461 966
274 198 310
675 591 677
589 237 -617
655 506 -139
797 343 -395
452 2 396
62 437 408
131 560 485
702 610 376
720 585 -171
218 642 -865
744 369 -438
767 132 17
34 321 552
746 348 -757
477 89 -916
27 402 -739
46 248 -541
561 579 -314
381 435 819
146 551 803
521 33 284
185 593 949
180 151 636
136 83 -463
836 12 765
465 95 908
358 56 -459
500 249 -122
65 445 957
665 160 189
681 304 52
226 579 31
862 185 -815
380 182 155
482 574 563
853 280 194
186 137 708
314 453 323
141 655 704
754 163 -735
828 129 88
356 719 803
864 538 833
51 427 -306
439 715 -869
478 867 237
257 451 132
647 201 -504
21 567 729
542 602 -822
860 607 438
104 597 -545
6 281 -176
494 685 865
156 732 -781
73 631 474
855 110 621
107 407 -355
132 408 702
583 401 899
440 722 -249
390 134 191
497 229 847
418 741 -216
742 327 -525
355 414 80
688 68 138
842 685 65
868 122 -677
734 31 -930
479 373 -431
822 140 -384
352 454 478
851 380 -355
207 42 -938
848 320 -40
150 116 -837
152 197 966
637 128 -681
371 276 -575
265 590 -400
389 827 689
788 535 77
218 322 -473
489 102 -137
71 747 -997
714 856 -913
395 504 714
107 695 -566
718 283 806
394 781 -738
488 169 973
160 610 -224
360 25 -655
249 351 401
105 41 993
136 344 595
95 36 -787
729 234 977
238 101 -950
682 805 -847
850 589 -674
187 626 84
548 232 19
268 194 382
335 53 -103
822 854 822
336 592 -946
311 582 554
409 5 -853
19 30 -5
170 661 763
377 307 -434
643 37 853
461 637 -628
605 715 86
28 467 498
149 202 630
532 351 -738
63 588 227
598 618 533
20 740 -610
146 738 -122
287 815 155
465 578 262
395 711 8
308 90 -258
575 755 -737
189 779 626
285 270 744
681 107 -557
183 390 -911
582 377 528
49 17 460
773 342 -516
79 722 478
21 228 -669
150 729 -844
171 172 -768
90 799 -673
320 555 -41
564 548 -639
234 138 -124
52 631 342
237 117 -730
68 665 607
47 604 -270
550 430 661
699 627 -959
379 431 -374
478 830 119
603 841 450
194 319 676
471 33 608
605 54 897
813 182 216
271 442 -151
641 316 -728
112 432 100
366 47 -988
657 754 503
354 423 -866
671 636 869
521 61 -435
707 528 -745
472 700 -463
522 753 457
715 835 621
828 16 294
854 681 503
37 401 607
110 525 529
864 739 -217
841 537 -723
352 498 590
441 464 156
697 578 876
764 205 289
681 590 484
12 276 -230
628 586 -922
676 196 717
77 298 -531
724 207 333
52 252 -876
677 560 302
577 249 -626
860 376 861
831 545 438
218 182 -512
110 648 324
633 39 -803
106 638 -149
832 225 -992
344 634 450
842 567 -721
791 683 -348
397 71 687
25 618 711
817 49 -625
280 223 -804
780 64 -260
812 447 -644
749 80 194
217 636 -835
346 77 891
790 359 228
756 737 236
456 81 -347
301 631 -722
696 743 515
479 174 -58
739 774 -891
585 797 213
68 751 -708
78 689 335
308 763 -883
82 163 -596
611 476 281
118 62 -129
550 414 -679
585 416 -253
815 407 137
405 259 423
167 109 244
293 411 -295
348 370 18
330 26 741
570 518 -285
624 81 169
538 293 244
77 583 -722
342 603 -377
142 764 -34
780 145 790
643 55 329
651 391 -240
32 507 901
354 692 316
175 613 675
835 26 -292
92 858 493
396 632 -720
810 225 -208
299 93 -696
295 845 -659
296 633 369
256 590 -439
381 454 779
534 261 870
50 651 921
463 462 430
279 236 128
303 713 813
702 491 -800
51 733 -232
251 845 -41
90 211 -732
600 308 52
132 740 -572
704 30 291
396 52 239
269 636 -135
794 590 432
382 698 -122
81 50 -281
6 759 -879
309 475 -689
12 562 128
470 329 64
769 407 -542
179 743 123
526 110 743
568 615 -425
92 45 -408
556 167 -991
301 254 626
461 429 -161
171 428 210
621 791 115
309 751 -955
737 605 -155
672 44 132
671 686 -860
36 373 725
651 209 139
849 389 766
81 368 -485
282 343 -264
372 531 -787
123 213 -345
825 152 987
464 842 958
729 7 -731
811 834 -786
477 48 -548
97 426 592
665 728 758
580 756 348
435 148 -740
128 792 -999
221 56 685
768 258 672
648 247 -719
81 659 -965
724 460 845
510 770 78
329 34 168
763 269 840
213 73 -497
417 758 485
370 688 10
246 453 144
844 666 -112
664 371 611
596 829 -599
58 737 -978
393 228 292
524 772 -875
149 313 243
579 527 983
101 17 996
418 9 -427
404 178 -617
150 121 -776
493 57 738
404 468 -582
245 611 367
284 425 327
55 625 -127
196 417 395
851 304 -835
366 280 -245
547 149 -595
26 386 -122
156 763 700
868 253 521
380 580 255
619 376 -195
605 437 -179
730 763 -713
137 677 -558
171 855 -891
706 371 -214
184 796 -874
868 560 -168
491 633 -152
652 493 -546
35 466 -217
44 743 -214
401 544 -488
353 19 270
326 797 -336
712 589 -296
472 141 -41
845 281 -725
304 116 -387
110 165 480
292 728 982
729 613 910
97 416 563
751 643 329
809 1 -480
193 310 -44
730 281 -639
737 190 962
718 455 -394
207 235 -742
805 408 -675
704 198 -533
104 752 -172
576 773 -908
264 833 -303
632 426 461
43 759 792
620 554 -166
159 643 889
264 456 -821
578 163 -385
292 420 -617
587 848 -900
282 274 504
376 577 282
297 524 274
615 578 -881
748 652 368
350 263 -4
562 647 922
661 476 493
455 451 -776
530 239 908
752 2 -703
818 764 -793
538 497 742
211 197 666
730 4 -731
471 55 -920
449 22 -896
245 50 -48
404 824 352
642 580 937
394 653 -339
788 713 450
554 600 190
190 60 -555
766 529 -310
137 656 -750
143 130 586
139 349 512
552 472 -852
607 561 817
856 598 816
120 779 979
164 222 867
653 740 -265
36 324 -659
764 408 -253
566 386 -352
456 857 -269
846 197 304
143 553 -721
350 459 323
775 417 -105
702 731 -663
611 339 -943
471 713 862
640 443 -400
7 696 -271
251 831 950
222 610 437
104 239 527
842 196 -71
432 839 -927
624 466 -883
143 227 -992
825 512 -331
696 222 -9
115 404 972
864 687 59
199 562 -116
154 381 42
730 481 801
152 72 -630
682 173 921
683 342 -506
765 458 -933
283 269 -747
664 542 -487
446 474 -910
499 720 -446
255 95 -320
471 300 567
501 76 47
427 299 -435
40 100 -11
300 157 606
434 632 241
295 684 -639
503 726 110
282 6 -933
209 750 -634
135 299 -727
727 742 889
551 412 -237
596 186 -837
140 589 -627
9 801 -699
113 414 436
138 473 -830
379 400 -370
751 757 386
564 184 896
615 679 43
726 775 -276
485 88 -52
627 74 662
632 71 -11
220 828 -763
829 521 81
444 30 915
535 239 -687
615 549 -5
521 342 -985
594 512 -725
495 269 303
204 362 -185
677 510 -954
656 458 -613
451 193 224
639 855 547
586 507 710
188 184 -691
653 699 64
860 27 809
623 583 -411
283 761 20
49 10 -126
523 22 -935
827 431 970
27 154 537
63 365 14
148 158 -558
612 688 -899
238 214 -94
70 161 -270
687 51 590
233 425 -912
493 763 191
679 620 433
613 462 -955
60 242 -567
447 129 -648
56 266 592
121 632 458
222 287 616
491 385 667
221 445 -142
131 92 -174
399 596 -794
797 120 -29
333 75 858
102 674 192
395 713 517
98 296 925
56 99 685
681 753 -292
424 338 426
489 859 -859
433 336 14
269 864 -558
818 553 120
441 67 151
404 519 -195
135 511 -970
295 114 -593
765 470 480
449 738 341
279 221 854
656 8 730
147 436 -747
26 171 445
100 383 322
585 572 -632
161 558 690
197 321 -473
652 843 345
768 333 810
848 49 -121
123 163 -375
22 477 -687
571 450 63
705 416 918
867 632 -76
249 452 -505
33 175 -197
359 850 659
789 392 922
373 822 859
717 449 -129
537 749 10
708 820 -237
795 425 869
209 531 54
433 279 -963
238 357 271
452 52 -385
486 102 -738
409 783 -904
565 714 -947
427 264 -877
460 607 708
199 318 -266
457 166 31
642 694 -19
852 768 939
706 356 -609
76 367 -710
246 332 -735
95 195 -22
29 66 933
293 197 838
399 340 213
511 416 437
707 647 337
4 80 698
313 72 186
400 159 -447
767 420 764
722 105 -946
37 818 -399
684 125 434
522 180 -856
197 250 -911
700 313 -463
546 78 931
427 373 -447
67 120 -754
705 861 -408
509 61 -277
435 26 973
697 489 311
774 268 992
579 524 857
460 129 -420
111 415 485
233 303 -601
181 127 -668
845 201 -961
539 68 -892
50 344 34
370 831 957
73 95 957
731 800 645
761 3 -433
241 851 135
578 412 -225
647 20 388
364 557 172
99 551 -580
250 786 -366
693 64 -279
412 437 -315
626 530 9
659 74 339
298 847 -24
797 815 -232
661 497 377
652 759 -261
160 16 -723
244 583 660
732 181 -310
418 795 -490
399 600 572
774 395 -697
612 391 -265
139 208 219
546 715 197
596 721 868
776 656 349
112 281 242
754 189 709
76 319 -388
835 166 -765
572 848 -520
191 692 922
380 775 123
393 33 505
403 493 198
417 661 889
749 277 251
638 823 -458
727 351 436
540 381 -212
656 426 386
36 769 -686
218 283 447
835 739 183
466 700 -484
299 637 -383
280 344 -953
2 659 328
782 791 535
64 410 -999
658 157 349
4 160 -165
9 192 832
242 144 -910
499 14 803
143 177 -206
643 830 630
8 354 254
475 731 759
759 429 797
391 260 -191
86 713 -526
330 485 -10
654 369 -111
383 42 -29
119 171 435
36 504 646
450 321 42
754 743 657
125 617 82
353 193 -84
123 541 -405
604 383 623
350 617 643
499 371 -223
113 668 -319
540 6 -4
317 638 28
109 573 -126
451 615 495
560 745 -159
858 689 -674
868 766 705
1 36 476
673 380 -908
792 830 317
710 108 330
781 551 -373
556 369 454
191 671 915
538 768 -946
503 681 90
693 128 -946
396 128 301
248 409 796
779 99 908
255 33 -36
157 582 -528
772 97 833
230 479 160
171 546 -985
197 201 39
63 763 -333
147 569 571
49 507 -402
546 440 618
643 453 374
868 532 397
682 182 287
701 694 -291
570 143 9
65 32 818
772 473 202
578 240 681
747 93 -50
867 160 818
188 384 146
25 817 239
789 76 -976
443 495 -600
105 130 61
843 895
163 282 504
270 677 -431
830 365 -773
698 31 -654
774 34 982
210 720 85
413 228 446
666 615 -21
783 707 402
348 396 732
332 722 165
749 122 41
205 343 -734
655 25 475
611 207 -374
768 524 607
796 331 336
69 382 -786
247 301 331
13 127 -780
378 720 887
670 473 -877
288 775 -215
1 629 -349
589 373 837
226 4 -22
637 481 723
274 183 215
240 697 502
590 285 -13
310 280 -316
570 559 506
655 315 170
256 727 -400
145 173 880
125 136 -660
564 121 90
691 735 -443
252 693 183
58 836 -676
656 314 330
308 686 -493
49 139 -408
272 451 -945
429 132 907
55 226 -620
372 543 363
811 278 261
75 146 487
619 706 -743
642 282 538
225 487 596
724 684 -343
71 322 418
658 149 -366
310 25 -867
233 582 -51
127 187 152
210 327 629
477 313 866
530 840 767
777 843 -399
350 755 372
724 50 446
776 549 726
816 548 -817
441 3 -220
437 661 175
448 236 -881
140 251 208
78 745 465
262 418 311
642 355 -261
477 701 -403
590 301 207
474 419 -990
136 414 121
227 175 -810
781 556 -788
235 551 -207
717 115 712
306 354 874
117 163 -821
405 289 734
150 483 766
428 164 435
635 731 -566
789 717 766
32 132 677
655 15 995
379 565 155
508 659 76
829 666 -541
193 401 -601
757 716 415
551 788 64
577 694 -57
407 243 980
704 706 649
112 10 -161
707 568 148
344 672 761
534 185 367
298 820 693
191 468 587
762 294 966
18 818 -692
55 78 508
788 82 -906
730 85 904
680 715 -693
117 825 -58
709 598 -348
462 707 594
570 686 686
783 90 -209
65 414 -226
103 692 270
572 533 -384
123 148 -385
642 255 -298
174 840 -44
59 478 -433
686 327 596
808 115 133
208 276 181
93 532 579
35 360 -407
757 683 -163
193 607 510
666 584 278
409 564 -417
119 820 -593
98 153 -638
468 430 -455
315 64 -209
164 278 5
171 514 -549
12 455 260
646 595 823
515 218 636
572 584 -466
360 342 -191
716 105 719
687 153 132
192 210 176
735 173 352
794 178 153
433 112 -279
403 1 116
131 159 175
411 474 -121
451 595 418
30 739 -895
474 625 992
604 404 762
750 98 416
505 235 226
126 813 -734
573 774 91
623 398 832
147 675 832
755 241 983
790 373 920
375 539 -440
815 208 598
32 90 -440
607 674 -253
432 213 -970
17 829 -364
513 405 217
718 251 -854
368 744 -145
641 795 741
305 769 927
665 114 -56
743 218 469
835 354 -870
131 184 -509
249 789 515
830 652 239
440 233 -481
523 626 -497
688 642 165
53 539 584
364 661 162
497 725 597
102 493 897
28 752 989
608 189 193
175 181 741
769 321 -647
769 687 -60
67 216 107
287 196 536
169 264 -165
271 84 546
361 435 -769
371 267 94
735 406 -473
243 193 -34
466 736 -910
63 264 -159
655 411 538
797 746 378
34 631 283
634 267 -35
840 268 461
86 678 166
507 727 -680
392 144 141
831 780 641
382 278 758
667 408 136
331 463 -109
583 48 -303
770 472 -831
170 739 982
51 653 -398
534 756 -870
207 130 106
280 689 -241
808 175 -282
430 629 -124
134 775 -491
374 474 -694
108 473 -744
41 78 605
405 693 457
17 355 -755
516 770 -365
216 22 -536
17 30 208
347 209 188
362 812 91
116 360 -143
87 75 52
484 39 -198
265 498 -737
743 447 631
654 703 -940
737 57 -267
287 843 -369
475 298 -958
623 822 197
581 633 -576
512 323 -88
736 372 -862
10 23 -857
3 403 -691
579 829 -189
57 472 652
334 332 896
685 269 -278
787 310 388
675 233 -578
167 710 634
111 153 876
300 514 -552
338 167 -277
533 148 390
419 254 -560
501 373 -469
755 662 167
735 814 -475
388 455 -252
399 86 154
662 529 313
31 9 -549
478 355 181
624 758 -825
604 126 112
326 444 184
48 18 866
563 603 396
636 48 -1000
336 272 -707
477 205 261
233 609 266
410 107 741
257 820 -304
81 719 -426
290 405 -16
222 173 -808
543 777 294
800 277 -862
333 627 574
356 245 -381
190 672 -64
286 522 -481
20 456 992
584 744 -671
64 577 901
268 747 767
199 831 -31
314 637 -947
292 680 -322
696 448 -555
443 774 552
490 411 -847
415 766 -930
269 199 208
79 838 348
361 146 -843
93 548 -288
534 436 508
462 455 94
641 413 -476
356 566 471
44 104 -990
269 522 577
199 383 -877
308 333 328
137 463 500
188 600 -448
241 96 -176
230 775 -828
163 465 -48
735 428 -994
628 293 -896
658 353 -288
601 253 130
392 842 -113
77 635 -921
837 791 -659
513 6 741
700 387 -690
332 763 762
185 790 -57
819 693 -519
664 83 -611
305 33 -321
133 653 -124
501 512 306
383 314 355
189 91 308
405 221 -11
379 468 226
453 186 -706
120 540 757
82 13 600
721 116 -312
700 52 -562
529 492 -751
402 499 -199
133 555 983
127 268 827
623 371 925
352 511 -887
174 339 -464
765 466 -100
443 570 32
258 570 751
339 142 10
791 340 402
388 358 -889
562 578 3
389 477 -464
534 138 -506
204 64 -266
583 14 667
296 207 169
481 293 -565
823 104 -455
505 344 -537
337 114 746
343 256 715
140 168 743
279 590 -1000
656 219 -150
124 321 179
425 683 833
324 301 -708
538 79 634
793 411 -864
813 170 -610
426 147 284
9 94 -93
806 110 -587
797 522 -400
670 138 -18
669 591 88
116 800 -3
96 784 781
174 708 989
451 68 385
785 115 533
838 141 -865
41 755 -705
214 491 759
841 441 485
474 824 910
570 92 54
358 286 -738
353 536 166
605 708 -703
335 813 126
559 607 695
337 99 -912
643 255 -447
536 219 -871
63 582 515
729 123 -760
195 145 -293
74 365 616
78 576 392
24 455 998
759 19 -397
113 740 -595
195 171 769
125 432 -744
772 143 750
725 49 -974
508 71 -709
19 759 957
553 347 600
272 561 268
812 362 -761
375 481 -286
7 576 -13
546 597 154
102 508 -530
149 829 -989
129 351 -957
348 564 64
223 655 360
334 9 944
571 724 909
8 50 -183
510 836 906
275 697 755
255 474 376
701 489 -308
300 331 -87
127 369 144
131 579 144
835 684 100
156 386 -725
625 118 -271
351 270 238
711 158 489
610 472 530
252 453 -938
149 280 -10
161 56 -91
277 500 -610
365 555 666
559 602 -652
155 190 631
36 361 -717
499 220 -838
371 32 -405
696 168 413
488 504 -558
629 200 2
259 515 -665
589 739 595
102 411 225
639 597 -792
355 382 -231
112 287 396
29 792 -240
686 805 -63
10 461 132
11 824 68
506 668 698
300 417 -602
213 46 448
207 13 -710
689 415 -709
226 802 -469
485 93 -386
242 802 157
554 105 -111
663 789 -744
171 324 -610
296 184 93
197 145 699
642 185 -477
730 218 577
683 238 -98
305 432 967
296 91 689
149 717 -69
416 624 -775
227 699 812
757 3 59
374 656 246
189 652 740
619 463 -296
465 328 200
72 560 425
126 465 -710
732 501 -150
211 325 308
13 3 -268
588 435 616
569 243 178
807 541 427
42 538 466
113 83 503
226 449 -119
122 194 413
730 708 -908
387 644 321
339 32 433
596 160 13
524 254 -951
415 398 33
757 328 188
380 418 818
372 604 363
52 815 435
332 500 -612
203 511 10
102 572 522
609 150 9
711 473 -832
500 259 -385
378 226 -149
241 41 654
9 202 846
787 124 -783
416 198 511
706 741 157
569 266 628
397 283 336
804 207 -656
332 776 338
521 777 -327
832 561 -909
64 756 -714
675 713 649
164 421 467
198 307 -494
543 337 843
524 678 -974
678 754 -662
166 389 453
500 536 -375
373 819 47
14 347 -85
51 93 77
713 230 795
32 735 966
85 253 77
787 444 113
149 697 292
565 734 -824
250 537 -960
583 836 500
503 713 120
560 429 -286
371 801 -924
760 324 -502
515 595 335
412 241 -743
793 500 -249
4 768 96
682 433 94
616 250 486
