19
981 1802
227 573 993
743 31 960
859 129 875
525 161 688
86 334 767
198 174 430
607 408 632
537 897 778
371 658 876
4 802 910
74 874 368
354 49 761
383 345 478
582 332 221
309 165 5
783 803 658
360 133 39
157 182 722
201 585 86
739 598 408
920 382 636
871 931 807
795 618 234
435 308 921
664 891 176
400 597 628
430 152 18
510 648 297
653 226 500
39 548 647
163 724 223
444 293 296
402 822 628
896 917 90
247 724 876
381 830 983
267 666 540
554 483 494
378 613 701
603 173 337
627 413 660
82 624 780
408 864 290
500 250 406
225 808 114
452 727 150
215 977 105
961 297 855
649 651 894
816 85 380
8 330 821
250 455 766
235 463 536
182 738 163
637 518 755
603 942 751
385 234 928
902 277 196
386 352 856
181 815 75
411 226 297
308 147 487
47 465 680
196 346 351
247 716 4
431 624 184
327 867 725
273 632 574
243 47 116
210 711 660
663 589 416
907 77 279
813 728 963
824 59 571
481 73 142
83 711 568
844 407 833
437 332 845
609 579 313
456 41 66
62 94 175
939 231 285
608 159 994
565 583 897
258 529 181
54 958 599
69 231 692
684 791 504
255 612 953
341 38 270
7 394 183
933 869 744
110 725 956
675 673 192
66 299 925
344 848 85
502 584 446
168 802 839
730 497 842
851 759 799
156 188 570
808 497 369
255 157 952
319 352 268
45 953 837
174 457 772
336 740 520
66 97 111
737 899 104
17 566 881
237 469 511
69 940 136
49 89 207
214 528 357
379 876 997
83 168 298
580 907 345
281 517 265
552 769 129
59 808 868
66 543 208
323 867 717
572 812 38
498 521 209
276 298 691
431 223 469
420 446 385
863 829 763
977 409 412
893 744 726
407 302 316
590 12 951
720 418 1
71 301 107
22 592 601
117 627 182
415 643 947
879 729 226
63 15 685
301 450 656
913 401 257
184 291 866
348 570 190
318 803 384
737 253 537
308 897 818
822 205 875
498 138 136
195 375 517
141 360 865
429 28 913
143 427 976
709 192 258
48 322 853
571 263 782
270 946 25
768 350 981
531 512 933
505 453 886
337 713 912
238 88 129
342 659 389
728 433 165
328 46 237
254 424 149
817 881 883
152 531 451
229 26 37
213 600 27
6 224 202
639 822 387
881 837 841
863 644 109
26 117 112
887 207 191
854 251 443
867 598 989
130 870 713
544 985 44
256 637 968
740 468 11
439 818 423
438 161 596
853 684 514
288 594 5
477 755 794
113 560 37
850 768 603
290 42 174
178 416 320
707 26 756
277 933 58
951 827 853
973 162 918
155 230 150
205 116 714
945 910 703
546 941 215
728 895 114
395 870 669
345 764 143
688 41 930
352 951 638
854 921 152
848 261 738
912 54 393
33 875 416
267 437 121
973 636 821
849 184 881
713 380 196
562 376 902
907 120 332
184 621 386
721 510 260
59 661 606
396 182 597
972 211 353
658 93 767
529 167 511
238 932 715
976 353 164
159 610 892
414 628 445
502 503 645
200 413 751
510 897 398
668 521 924
25 273 524
770 447 723
76 522 177
435 264 201
817 586 59
612 487 866
47 896 314
785 104 369
295 952 301
38 296 194
432 767 301
773 95 493
233 986 849
113 364 401
49 898 589
217 102 325
690 105 967
426 787 908
528 200 52
362 598 734
311 437 430
967 402 639
335 802 880
534 806 651
780 343 380
817 833 287
662 28 552
831 600 420
819 345 584
1 731 614
970 115 772
434 270 355
370 146 791
394 131 788
567 603 740
290 462 94
160 610 932
232 635 472
763 700 621
363 236 763
238 79 145
597 659 230
580 293 967
438 844 559
232 859 997
395 769 304
175 326 495
758 890 486
690 131 299
656 916 868
855 695 388
479 421 365
182 125 812
264 663 89
72 219 711
672 320 391
640 741 834
512 376 475
804 914 528
45 454 980
765 680 581
973 566 634
764 535 504
267 439 973
387 237 294
209 10 251
391 566 627
745 815 895
26 864 478
571 247 303
47 414 246
944 337 105
632 962 824
595 861 800
170 425 141
11 530 690
824 595 966
323 715 947
383 759 433
473 113 907
94 814 266
299 409 817
94 246 322
35 408 508
569 645 974
642 687 712
593 569 538
610 147 762
866 199 21
386 560 653
868 877 173
530 85 450
272 287 866
643 448 907
690 114 57
129 627 242
850 413 259
874 241 790
694 440 477
168 155 48
217 16 673
169 397 320
799 697 864
31 171 845
920 379 271
474 33 587
475 726 378
145 308 700
656 669 910
755 856 766
968 157 814
444 531 334
835 449 689
895 850 938
281 11 234
178 734 698
289 617 82
86 694 692
739 293 350
688 371 105
509 259 730
672 130 932
854 538 43
583 728 900
48 467 157
957 319 174
265 133 883
678 16 532
878 281 978
175 163 762
865 768 942
115 552 814
903 52 778
329 745 794
263 955 378
728 442 52
783 471 810
893 983 882
954 21 989
618 411 89
295 898 900
39 339 511
647 599 469
640 187 664
551 879 553
844 442 792
281 897 660
526 791 654
463 372 57
105 785 558
596 749 824
217 593 622
145 239 424
637 609 849
736 908 560
764 266 817
794 154 418
37 209 789
188 940 600
73 621 444
431 241 809
37 169 67
364 522 74
198 728 314
333 493 689
535 49 277
158 947 107
95 49 228
29 659 759
680 157 676
350 31 794
181 294 164
792 782 735
202 723 170
716 146 816
666 765 590
381 682 936
153 85 303
713 690 264
348 44 850
513 943 17
762 75 185
204 446 866
114 835 554
545 212 627
756 353 928
880 253 895
199 668 178
600 942 433
31 135 795
863 101 768
391 856 841
257 108 900
270 505 388
521 637 37
983 68 343
117 645 499
850 229 223
374 81 309
445 898 625
939 893 861
198 210 562
586 611 856
589 244 385
700 92 89
817 165 825
558 49 993
112 184 198
358 796 450
289 745 287
6 613 577
931 854 258
741 728 238
280 56 434
642 814 208
348 114 173
36 17 241
332 11 949
264 330 739
709 232 540
163 201 317
88 165 965
915 809 922
435 915 616
527 936 374
639 692 329
539 714 236
607 271 627
911 466 374
544 599 629
651 388 76
548 447 816
422 90 122
665 728 643
387 296 6
95 311 851
668 611 217
669 383 257
234 343 540
432 456 338
340 897 571
481 640 487
402 611 647
416 400 345
244 134 484
759 267 793
656 381 242
595 292 526
158 870 877
911 255 364
987 790 709
618 944 645
338 866 364
408 977 766
179 777 706
436 147 10
708 728 609
108 910 350
558 531 623
193 12 267
442 987 903
858 288 55
711 533 782
942 411 530
176 778 286
463 828 409
350 202 328
245 583 370
169 482 20
349 346 710
970 113 35
971 591 599
809 981 576
530 381 16
936 536 425
494 908 561
263 784 788
632 666 322
477 300 908
542 579 17
804 344 356
288 779 831
368 535 852
660 855 313
165 83 433
323 725 400
699 481 575
175 605 636
940 359 227
640 152 511
195 840 686
276 462 292
529 217 15
708 230 553
788 558 500
358 776 950
866 847 574
262 146 21
870 305 800
164 191 169
78 811 825
661 785 974
898 972 79
651 277 344
870 12 877
2 931 715
753 519 14
296 325 636
518 706 424
271 897 117
3 835 515
324 841 395
407 383 673
455 877 725
222 178 484
667 212 171
703 355 272
23 147 897
152 283 380
467 242 674
134 975 51
381 643 21
711 611 529
621 651 474
81 570 640
413 589 861
99 354 331
270 286 209
896 766 55
808 249 98
942 110 753
324 723 983
160 200 198
892 684 303
827 177 553
235 128 662
752 125 428
741 373 684
693 902 234
771 518 14
702 557 785
915 573 143
801 421 957
236 855 809
111 765 813
116 439 918
486 251 658
289 231 69
33 870 768
527 393 659
815 805 176
396 262 68
165 841 506
350 582 795
165 509 66
869 900 639
519 264 131
16 664 465
953 842 45
274 466 10
134 343 266
716 528 255
911 434 852
819 722 812
854 358 227
805 766 883
921 651 785
492 969 93
316 178 125
411 127 379
901 170 153
750 384 722
699 517 755
366 891 97
71 985 601
718 482 817
426 68 153
755 14 515
587 675 7
543 469 584
104 21 523
126 602 356
475 640 665
568 90 473
258 263 705
34 891 786
667 163 558
853 378 450
675 230 579
986 537 211
60 362 591
47 750 43
704 555 31
481 983 66
159 302 132
515 615 753
320 900 860
680 949 961
629 834 142
184 843 823
946 79 804
15 817 838
317 531 40
128 363 50
934 124 859
128 367 824
537 911 944
178 853 867
767 625 972
29 971 594
265 565 993
744 686 188
369 925 3
400 801 839
167 253 434
630 182 639
16 633 571
310 289 472
208 909 969
352 928 179
24 365 853
577 623 740
779 476 352
68 34 16
310 353 192
970 841 38
250 394 487
67 444 189
221 632 206
670 77 213
362 568 79
504 446 140
451 940 404
726 877 657
68 680 872
49 361 848
570 542 647
629 750 623
788 106 444
951 777 156
204 958 151
676 60 302
280 911 97
709 618 992
914 861 707
808 783 305
778 308 316
917 370 819
600 935 549
705 763 656
476 694 683
162 632 315
357 145 458
540 919 689
545 172 560
879 399 849
695 907 172
465 820 686
877 133 101
645 663 795
23 678 482
214 193 136
393 854 878
612 630 433
795 618 421
502 890 684
821 293 713
824 212 119
152 567 759
599 613 95
496 254 942
921 137 25
241 897 510
826 605 932
893 246 297
29 623 937
426 560 192
719 480 957
570 408 730
566 578 786
914 877 269
794 96 791
189 765 248
695 426 687
819 575 23
249 68 423
494 474 943
343 618 767
226 348 911
204 586 128
259 706 406
191 813 414
283 188 40
900 593 898
188 198 119
350 590 289
792 160 466
911 936 759
246 581 334
783 182 325
775 632 174
116 748 134
522 743 539
911 864 40
846 824 340
907 687 711
446 873 165
719 689 952
888 733 918
472 879 781
205 300 515
715 472 415
184 718 862
613 629 491
5 345 300
716 686 798
170 251 458
841 576 38
195 787 792
917 448 321
422 708 423
201 344 259
131 860 26
168 500 517
152 929 304
413 512 3
808 670 933
213 239 209
644 62 274
608 84 969
723 547 531
378 756 241
835 554 770
646 942 636
175 517 326
877 19 487
865 76 823
519 88 202
329 469 275
665 568 129
75 959 460
468 126 664
688 701 590
910 845 762
514 84 661
645 71 130
897 202 850
248 480 918
580 402 395
984 597 862
740 149 547
362 84 777
352 185 271
352 653 873
3 377 707
159 738 964
638 536 716
761 984 656
471 436 953
417 700 14
921 358 994
77 389 493
279 233 257
564 672 216
536 274 802
876 345 773
635 733 316
369 365 140
460 341 704
143 78 220
342 687 777
171 775 313
298 747 974
263 63 846
273 369 893
596 44 64
462 603 166
888 1980
50 681 435
598 57 142
130 760 582
230 887 298
122 875 856
131 123 504
239 214 769
606 795 169
61 264 821
442 260 938
79 690 346
500 208 418
351 780 494
880 213 385
722 537 738
253 352 981
152 516 625
498 26 464
229 34 30
538 121 885
679 572 771
709 349 631
154 215 952
213 298 833
560 70 751
26 787 939
309 804 278
651 128 474
396 755 734
459 741 467
850 360 462
490 433 751
287 862 918
99 861 257
668 454 361
339 63 113
5 613 313
566 861 947
410 266 459
561 380 643
504 493 881
549 583 533
559 460 197
651 881 528
839 315 783
232 640 841
694 629 637
18 76 501
405 734 963
226 670 563
722 672 430
148 622 259
641 246 307
250 852 385
725 644 284
601 258 181
333 1 482
556 32 237
491 616 285
42 493 865
14 386 717
354 755 683
725 207 673
700 712 990
185 675 934
63 248 572
111 283 629
433 539 852
696 239 806
11 449 467
354 246 377
25 265 432
5 534 737
282 542 451
116 160 410
749 687 799
40 759 139
606 796 36
863 555 157
545 437 330
746 652 853
191 686 720
566 109 103
318 320 531
218 203 501
26 24 647
770 785 431
152 432 708
598 590 462
21 293 677
90 104 292
701 831 160
829 389 674
17 156 36
685 748 158
796 841 341
520 783 531
282 743 105
82 109 50
736 273 158
207 389 613
517 724 810
385 285 343
805 347 69
185 380 283
795 297 332
294 499 681
481 571 425
520 732 530
219 474 832
556 600 906
469 161 612
226 352 405
590 553 673
476 145 827
86 763 938
608 424 785
188 750 874
433 15 563
832 649 271
522 283 317
257 640 770
364 121 878
87 486 971
104 185 124
300 209 839
831 74 711
526 394 847
12 801 503
301 545 481
598 48 694
580 436 651
670 167 121
37 425 131
776 585 852
549 40 71
683 254 473
231 88 758
248 792 165
539 757 775
780 754 203
124 195 577
865 195 574
196 496 334
591 717 590
41 403 392
594 666 671
644 164 64
181 567 709
465 123 413
377 150 464
559 642 581
58 272 349
287 25 162
587 454 190
166 293 489
366 42 756
407 361 318
121 634 319
272 565 726
551 145 335
450 172 819
354 88 706
471 438 422
843 842 783
487 481 133
655 874 885
105 854 499
254 537 979
148 686 664
267 719 125
183 37 536
874 160 17
259 649 844
69 683 597
286 389 101
7 478 255
749 634 803
189 422 25
658 318 512
873 689 200
266 505 633
429 58 696
870 636 630
376 154 900
281 693 384
827 724 938
539 678 160
817 589 486
787 231 700
78 537 10
877 875 660
607 357 867
816 680 977
357 458 508
330 211 321
798 652 993
140 627 353
175 623 15
847 292 317
397 485 606
231 628 543
414 728 241
297 572 673
770 123 521
648 806 1
705 214 966
859 18 331
809 111 566
326 130 933
147 850 114
541 557 449
680 604 476
691 639 809
310 815 140
32 696 496
299 722 120
55 499 138
524 460 522
734 57 448
258 303 578
352 17 690
83 755 673
499 771 468
709 408 632
99 81 895
339 811 990
740 305 676
75 31 14
309 73 239
605 801 308
884 495 871
393 94 159
36 225 702
804 185 956
128 363 818
94 272 326
461 416 43
765 705 33
781 645 762
107 362 4
776 786 293
733 14 725
401 164 876
287 186 420
72 752 632
191 712 262
409 856 50
817 526 752
671 332 527
401 694 401
30 198 589
589 817 380
89 41 246
477 698 294
834 526 991
72 792 425
14 32 981
144 194 265
462 514 844
643 520 101
566 298 467
697 554 229
424 714 375
632 586 940
483 33 188
503 35 15
564 468 129
705 870 556
91 657 307
12 477 128
814 223 918
817 287 808
830 862 627
492 49 485
655 340 889
545 566 726
587 699 711
667 180 161
756 15 542
847 292 226
763 30 15
772 681 268
256 727 832
159 412 591
777 801 935
688 442 997
67 738 984
477 771 292
18 588 591
87 807 10
183 463 972
171 304 513
200 513 31
645 297 640
627 384 651
295 833 875
16 659 388
580 396 686
243 366 566
13 290 545
600 101 463
556 7 606
437 508 665
615 476 671
411 92 752
807 305 325
657 84 580
536 64 188
101 517 261
372 604 159
107 498 707
430 355 206
781 273 254
846 237 719
196 240 539
438 789 117
717 766 201
460 790 3
879 456 876
189 723 528
584 204 299
461 473 265
816 687 300
357 542 183
199 36 145
647 276 31
606 354 577
447 886 775
808 598 117
674 852 690
177 612 764
80 812 340
676 553 361
369 259 104
135 53 739
247 106 593
703 258 426
337 570 518
208 619 172
676 300 424
134 112 588
886 196 283
253 255 411
112 435 275
404 213 567
347 529 425
828 611 760
279 855 706
15 660 638
811 401 251
2 101 939
256 18 398
47 201 199
304 210 114
61 441 240
831 341 350
146 502 961
363 27 28
854 6 530
850 787 843
81 580 491
810 77 630
84 391 624
217 128 258
118 290 98
523 480 288
528 94 835
456 489 454
453 204 306
207 383 209
288 446 561
534 319 998
355 281 9
195 14 429
477 516 161
439 81 162
641 703 769
837 200 535
390 653 22
543 303 375
489 145 235
204 799 416
59 868 245
816 824 47
667 119 359
281 453 14
871 396 998
185 59 471
584 768 848
126 10 18
560 885 806
385 108 809
828 505 375
857 119 474
363 375 58
362 435 366
132 422 489
780 215 330
198 465 115
64 260 667
801 237 386
559 116 271
463 848 464
292 525 643
138 406 765
333 843 819
59 666 462
773 126 952
883 645 541
767 847 515
73 100 798
731 646 234
391 140 130
262 806 748
332 570 313
785 404 541
365 569 245
364 399 245
722 388 615
289 245 802
61 597 369
17 341 68
114 362 876
430 857 564
655 427 212
484 659 971
9 709 341
237 606 665
429 598 540
44 93 450
814 480 88
22 469 544
177 376 782
322 559 136
234 502 434
198 610 62
597 71 296
650 469 913
532 193 983
617 168 857
601 384 884
414 346 394
66 701 635
490 867 436
373 222 246
263 61 126
150 768 969
123 613 92
217 295 150
63 662 394
702 655 7
272 761 770
727 623 257
264 260 196
404 58 237
14 141 649
885 640 115
124 626 935
189 287 350
596 548 49
690 707 409
314 210 665
777 762 816
248 840 928
68 617 816
877 473 238
693 607 378
823 287 394
363 884 517
800 824 15
306 133 703
22 312 514
554 348 102
716 430 396
624 282 426
68 13 136
811 880 982
380 879 823
3 550 109
54 511 742
438 497 112
780 702 127
777 306 149
338 525 606
698 812 152
311 292 421
62 434 319
377 415 47
513 465 564
697 600 352
115 200 275
9 106 10
227 823 182
452 229 58
278 10 234
559 508 425
440 785 89
851 288 608
433 310 959
102 150 361
721 186 67
151 824 235
705 382 194
756 15 39
340 418 229
561 301 464
717 532 850
321 882 279
133 183 802
489 558 680
570 552 102
251 823 644
439 85 41
433 504 440
680 123 449
234 747 556
27 408 199
631 346 764
706 488 515
451 176 625
209 765 168
237 544 649
547 483 891
695 150 802
305 674 183
19 415 448
26 447 59
635 272 630
37 508 981
217 699 620
541 30 354
620 615 500
815 342 473
120 45 499
599 319 135
388 133 25
561 505 892
881 286 990
330 207 742
734 25 254
66 189 437
158 459 699
425 329 232
510 608 327
470 786 371
678 449 243
566 89 658
448 501 459
692 295 647
594 746 448
160 264 43
766 436 639
662 137 517
604 153 472
794 630 409
513 652 870
552 851 716
365 480 980
18 662 134
689 882 309
637 357 944
789 501 800
417 210 917
287 812 355
495 484 814
607 555 846
256 452 529
819 727 931
431 284 373
799 226 324
182 540 668
736 131 598
831 266 461
726 388 242
734 172 210
610 690 125
279 184 4
493 454 641
867 241 527
814 551 743
167 518 171
265 842 263
550 125 555
248 545 906
83 668 68
643 128 653
559 96 126
847 673 43
673 793 583
726 500 48
660 278 874
489 349 863
823 809 106
423 242 366
797 142 543
656 370 204
446 787 989
18 881 641
147 536 148
492 215 706
552 592 297
573 878 996
269 37 462
789 749 40
537 383 287
22 499 289
551 472 917
433 374 787
161 831 462
604 849 416
181 176 175
126 288 460
877 475 599
58 402 632
28 318 726
269 861 720
6 582 819
120 659 13
191 824 517
111 200 386
624 221 520
644 715 653
380 2 979
345 184 367
337 716 469
805 507 381
46 548 471
608 820 859
713 220 633
155 761 261
177 764 708
573 810 935
824 196 402
778 563 215
861 887 598
827 386 225
302 768 707
404 450 795
26 305 763
710 552 981
660 663 590
799 94 348
549 772 161
292 727 991
857 840 653
264 78 866
841 830 471
230 280 65
19 435 223
855 622 350
590 618 801
810 132 584
847 757 885
867 613 923
785 72 736
851 441 414
185 673 879
371 641 995
451 794 865
537 292 964
401 384 370
270 198 974
762 383 765
109 11 608
532 572 886
498 546 259
229 542 509
221 627 353
134 582 970
181 488 163
735 754 602
842 479 861
656 10 433
340 99 611
407 738 402
710 785 523
1 316 793
826 691 128
148 410 890
340 279 90
491 617 601
123 547 164
288 807 266
35 836 527
274 840 405
620 489 995
367 150 188
498 184 537
690 231 939
366 53 162
239 673 250
230 221 225
363 343 846
806 255 626
193 676 714
245 263 205
460 476 560
695 211 247
245 832 199
564 766 638
306 876 459
101 785 154
743 617 101
556 685 907
83 643 772
600 882 378
748 775 740
605 476 753
478 775 938
133 342 219
517 161 162
396 357 950
811 686 247
885 371 142
654 843 970
502 579 928
687 399 961
635 699 116
510 480 845
133 700 793
749 426 898
777 217 209
314 718 116
757 71 353
777 404 531
838 330 588
533 450 108
487 419 163
799 66 282
619 770 25
662 805 152
429 233 731
453 116 548
378 657 702
440 881 445
183 528 892
163 302 276
760 242 841
682 660 344
326 549 544
57 404 734
10 525 370
9 83 635
289 597 522
92 101 358
417 745 804
97 342 541
344 396 100
571 312 178
534 696 616
755 868 264
720 736 77
248 675 687
555 486 16
504 482 388
337 517 636
576 330 519
255 309 477
189 96 411
68 207 854
458 416 335
707 84 300
534 812 51
258 357 615
575 549 440
129 146 292
408 158 910
374 479 254
705 31 739
618 33 925
496 74 539
14 473 221
129 288 20
414 774 59
215 273 831
778 740 803
849 511 330
734 22 162
675 463 626
499 462 595
412 641 472
495 336 824
741 700 137
347 132 228
238 807 457
586 379 293
254 826 775
522 47 143
154 393 292
195 189 397
615 789 37
106 509 991
38 596 302
468 313 28
439 86 838
760 497 977
822 764 365
214 167 99
174 657 194
778 628 265
28 108 844
695 315 948
825 707 184
836 100 739
720 495 341
61 92 973
544 845 850
34 85 755
597 406 159
605 662 965
742 109 532
460 800 907
275 152 102
827 835 97
845 825 535
171 861 208
456 253 689
258 710 55
11 883 653
560 405 393
559 520 813
504 624 51
317 594 979
754 714 526
864 853 382
258 880 957
462 208 180
528 735 885
297 528 1000
784 379 607
836 818 561
18 672 580
486 92 606
873 815 556
586 32 678
583 449 660
164 273 514
47 81 883
796 498 862
370 754 176
632 327 305
40 551 87
610 588 206
33 337 763
749 846 384
800 401 703
260 461 230
173 615 525
283 423 284
747 254 509
623 884 465
842 107 229
438 424 77
314 15 939
772 435 953
65 389 480
832 540 210
791 428 445
545 334 995
31 192 427
596 856 447
853 790 965
166 146 98
425 870 338
408 149 692
626 309 179
375 716 286
821 321 372
337 409 208
28 729 785
554 436 473
77 302 544
203 469 844
752 577 838
115 510 83
489 552 1000
490 236 336
4 707 609
576 668 944
381 291 511
89 58 962
785 44 88
762 175 416
76 383 871
217 505 142
462 885 366
639 414 343
636 811 818
202 594 201
216 173 764
270 61 761
31 138 637
297 25 68
281 182 102
124 317 908
42 779 164
311 409 174
654 501 813
524 123 586
207 100 310
780 264 353
784 366 550
110 513 707
858 734 860
772 193 260
866 504 651
222 167 257
735 734 107
142 297 504
496 848 455
31 591 348
191 498 716
546 883 1
325 342 425
505 296 378
709 491 300
43 883 28
739 343 185
278 406 241
223 35 211
421 500 160
773 780 313
341 42 414
305 769 430
113 492 949
154 294 101
473 5 251
758 387 773
88 423 930
827 677 252
72 250 528
858 141 190
102 881 913
776 799 252
653 399 211
222 119 476
470 698 114
70 527 223
571 295 691
684 691 493
3 167 239
591 507 89
48 856 360
241 432 695
405 393 569
56 410 123
156 868 818
677 250 733
352 726 15
569 585 111
622 883 13
344 355 828
850 502 693
108 798 422
248 583 474
571 434 638
165 228 398
672 340 719
438 795 365
321 543 970
795 745 764
31 119 471
222 79 825
329 774 506
56 195 81
461 68 391
506 574 835
234 657 109
249 464 720
76 252 277
79 498 835
489 156 34
597 421 624
263 316 735
457 661 883
167 282 514
77 52 344
349 492 162
341 660 5
276 207 54
876 423 619
429 337 690
769 841 247
492 109 331
66 723 53
368 461 739
789 10 425
776 357 466
748 660 89
315 363 179
304 4 658
134 887 688
92 196 492
84 135 26
857 540 945
715 391 621
26 728 825
697 393 352
344 18 986
817 103 593
279 236 655
381 186 800
589 668 997
340 648 657
11 596 730
331 884 930
303 648 980
138 690 204
69 688 677
844 63 390
645 727 621
128 319 31
504 588 875
838 132 883
320 411 494
841 884 698
277 756 981
141 384 395
709 887 366
810 590 602
643 105 471
104 19 470
607 473 616
86 322 366
653 505 965
653 275 709
433 546 29
768 831 389
880 265 346
32 430 381
522 29 492
352 163 382
856 598 492
735 503 581
655 884 284
117 285 419
160 269 74
338 646 381
654 326 766
20 501 800
220 66 115
723 362 802
91 338 716
436 303 615
762 338 23
784 732 593
232 858 922
419 535 36
732 334 679
47 190 881
677 773 86
85 823 259
882 87 139
841 256 739
772 367 865
735 409 298
483 188 483
804 209 432
216 429 999
606 856 759
790 110 822
619 701 576
266 236 81
272 728 274
487 571 609
826 620 722
679 96 181
26 558 73
339 392 49
884 779 610
840 816 420
619 805 137
332 69 747
331 719 488
642 660 108
205 394 293
339 502 93
525 631 106
600 303 352
61 26 776
478 446 106
177 534 554
26 77 244
852 240 471
619 708 368
787 471 822
470 70 259
184 313 622
710 108 120
785 393 991
163 140 409
342 114 241
656 286 93
37 564 749
433 86 113
81 645 489
760 756 241
664 718 906
312 495 314
496 441 716
827 307 678
84 844 990
337 166 285
214 667 860
231 22 507
832 479 864
129 343 140
311 653 505
605 885 580
115 236 482
363 195 17
779 813 997
613 48 829
331 354 250
460 471 228
519 225 616
808 279 620
14 705 538
816 220 474
684 255 220
327 600 232
593 839 608
19 510 87
75 101 59
517 844 21
884 303 453
641 841 280
425 50 785
188 225 833
541 416 740
25 253 12
500 446 778
385 372 227
390 712 250
308 108 477
536 393 477
450 794 381
421 840 598
532 594 216
888 52 829
718 383 783
792 535 808
726 343 415
289 333 980
548 154 562
141 682 432
406 339 861
628 395 146
629 690 781
558 491 132
699 619 766
98 87 693
585 507 967
641 445 923
799 676 154
603 325 371
879 200 995
529 394 768
826 178 856
41 346 298
200 68 458
774 467 472
811 260 432
172 448 673
69 780 786
698 338 172
295 391 130
825 45 575
183 842 666
214 168 921
761 746 789
121 390 883
621 79 234
610 62 214
810 805 838
423 159 491
126 354 474
415 581 75
568 486 827
517 380 504
222 103 117
802 493 365
808 107 796
177 409 760
831 598 559
443 49 435
782 597 621
562 156 701
728 822 191
643 640 498
411 858 386
349 161 126
478 717 242
443 267 219
470 281 588
594 155 178
817 883 551
860 34 2
824 395 271
242 591 259
415 874 106
449 611 396
677 199 845
412 423 589
63 866 108
389 418 911
696 813 805
449 39 837
700 251 19
215 441 320
497 400 435
843 355 105
350 624 354
286 618 13
452 541 704
209 788 348
315 346 187
774 355 79
378 431 285
284 660 763
179 130 632
108 3 830
770 551 703
95 777 968
326 134 930
308 589 548
543 829 966
195 328 642
755 247 931
612 388 966
685 448 898
449 145 378
680 781 877
714 599 457
237 352 927
237 512 685
416 754 413
758 599 519
461 280 265
385 250 691
446 232 450
186 839 640
149 308 668
635 5 462
416 140 702
261 420 80
694 398 22
791 26 940
48 82 827
147 218 469
382 40 499
361 692 690
858 63 706
297 233 241
254 346 188
778 198 216
631 73 991
686 242 860
452 877 665
431 145 139
734 153 296
453 402 652
302 829 306
396 701 478
61 93 89
507 197 500
636 435 395
349 235 593
694 281 18
444 876 680
70 353 123
411 40 135
485 340 984
2 301 231
183 629 381
19 377 295
490 147 315
297 11 833
686 161 912
384 619 725
418 121 581
511 349 269
657 374 788
491 714 985
239 17 141
482 678 690
541 354 772
41 862 560
146 684 240
249 356 315
733 674 344
859 227 457
98 708 804
522 801 417
763 21 646
380 104 759
396 189 249
852 874 394
309 430 438
777 41 181
735 44 265
107 569 791
29 355 688
676 429 86
553 459 93
453 101 176
569 277 723
852 277 544
384 702 530
443 253 646
602 283 554
94 237 933
172 756 782
208 727 296
133 319 766
438 179 237
670 730 164
523 273 694
282 163 353
373 484 459
217 83 335
629 63 740
306 311 674
152 569 959
527 679 101
140 763 855
753 808 566
91 3 204
10 860 840
673 52 497
148 654 578
250 694 973
35 498 561
466 570 951
527 194 31
638 491 315
220 574 921
34 454 220
251 501 617
784 527 223
227 503 943
640 228 401
106 381 628
859 795 676
417 534 944
513 56 274
329 239 392
14 637 49
600 822 488
258 384 409
408 704 180
717 839 437
686 305 117
459 35 113
580 540 807
38 528 387
728 427 361
601 773 421
97 370 474
56 192 417
592 226 753
480 470 770
842 348 452
743 762 317
240 599 416
63 134 961
394 819 919
419 618 871
289 829 321
880 212 204
98 339 66
878 233 373
172 828 292
318 475 424
404 395 25
570 215 94
417 35 324
702 662 990
643 605 402
237 574 144
341 59 869
738 843 305
537 230 158
217 248 914
737 135 591
634 47 755
541 689 61
294 405 82
55 526 282
558 372 371
683 270 354
145 89 323
253 274 507
777 241 148
495 326 29
568 103 157
475 155 866
188 737 565
39 557 968
271 886 487
728 856 887
873 737 35
732 129 258
730 852 333
424 585 512
426 126 404
232 822 405
285 327 779
880 878 86
609 818 935
669 294 891
323 708 670
620 806 575
505 416 918
205 340 233
668 395 3
649 524 450
507 636 767
533 35 385
393 19 751
326 85 112
384 223 995
422 815 78
428 36 415
868 773 747
235 750 182
231 741 695
483 503 433
73 79 490
248 666 134
626 270 692
478 436 869
515 352 74
76 169 992
123 51 530
675 130 181
698 224 144
417 313 978
164 146 660
497 69 226
390 408 197
615 845 298
314 790 695
28 242 199
600 449 535
203 854 877
823 632 98
518 144 609
375 460 818
605 765 120
96 568 847
241 51 930
64 501 86
377 614 549
264 713 32
312 196 780
414 307 294
818 762 407
666 225 502
23 519 558
803 582 603
299 407 621
192 535 251
33 123 102
772 469 257
851 295 750
507 175 432
386 312 473
839 747 679
623 285 574
486 679 352
2 156 211
83 403 662
418 50 718
440 410 378
423 660 745
700 33 559
170 611 745
662 441 70
255 128 959
167 493 38
102 115 516
205 774 635
803 730 39
224 28 296
506 250 629
624 491 760
105 10 128
295 243 16
5 236 729
45 428 488
508 294 888
367 430 514
307 89 538
10 316 828
366 197 342
329 325 651
630 846 203
550 74 843
349 834 240
185 372 219
326 340 549
537 674 727
555 668 24
235 492 652
283 3 585
355 549 941
19 659 900
343 632 599
725 603 353
113 693 324
38 688 830
216 23 536
832 283 46
279 28 680
60 877 34
595 619 929
498 125 422
219 224 848
387 560 87
75 862 384
396 429 155
419 272 793
91 488 263
660 849 568
